Name;Category;Price;NetPrice;DeliveryTime;DeliveryCost;Description;Url
Tok Apple iPhone 7 Plus hátlap képernyővédő fóliával - IMAK Vega Leather - fekete;Telefon hátlapok > IMAK > Vega Leather > Apple;17249;13582;6;990;IMAK Vega Leather hátlap: Elegáns, bőr kialakítású védelem a mobiltelefonnak. A védelem kiegészítéseként IMAK Standard Clear képernyővédő fóliát is tartalmaz a csomagolás. A tervezésnél és gyártásnál figyeltünk a pontos illeszkedésre és a szükséges kivágásokra. - bőrhatású bevonat - könnyű - minden gyárilag kialakított nyíláshoz (töltő, kamera, vaku, hangszóró stb. ) tökéletesen illeszkedik - hatékonyan véd a sérülések és karcolások ellen;http://tesztbolt.hu/HF-IK837439/Apple-iPhone-7-Plus-hatlap-kepernyovedo-foliaval-I
Tok Pierre Cardin valódi bőrtok - Apple iPhone 4/4S - Type-3 - barna;Tokok és táskák > Pierre Cardin tokok > Leather Series;8040;6331;6;990;;http://tesztbolt.hu/HF-PC-112/Pierre-Cardin-valodi-bortok-Apple-iPhone-4-4S-Type
Tok Slim Flexi Flip bőrtok - Samsung A320F Galaxy A3 (2017) - fekete;Tokok és táskák > Slim Flexi Flip > Samsung;46401;36536;6;990;;http://tesztbolt.hu/HF-PT-3772/Slim-Flexi-Flip-bortok-Samsung-A320F-Galaxy-A3-201
Telenor Smart Touch Pro képernyővédő fólia - 2 db/csomag (Crystal/Antireflex);Képernyővédő fóliák és üvegek > Telenor;3982;3135;6;990;tökéletesen illeszkedik az adott képernyő alakjához védi a képernyőt a szennyeződésektől és a karcolásoktól felújítja a karcos képernyőt, javítja kontrasztosságát felhelyezése egyszerű, és eltávolítása sem okoz gondot tökéletesen bevált érintőképernyőkhöz CRYSTAL - ideálisan átlátszó, többször felhasználható (vizes átöblítés után) AntiReflex - matt felületű, antireflex hatású, karcolásoknak ellenálló Csomag tartalma: védőfólia típusra szabott: 1x Crystal, 1x AntiReflex (tökéletesen az adott képernyő alakjára szabott) törlőkendő, segédeszköz a felsimításhoz, lehúzók (ragasztócsíkok a leválasztandó réteg megfogásához), használati utasítás;http://tesztbolt.hu/HF-LA-453/Telenor-Smart-Touch-Pro-kepernyovedo-folia-2-db-cs
Tok Apple iPhone 6 Plus/6S Plus eredeti gyári szilikon hátlap - MKXQ2ZM/A - orange;Telefon hátlapok > Apple;23313;18357;6;990;Az Apple szilikonból készült dizájtokjai szorosan simulnak az iPhone 6S Plus ívelt vonalaira, illeszkednek a hangerőgombokra és az Altatás/ébresztés gombra is, így nem érződik vastagabbnak a készülék. A tok belsejét borító puha mikroszálas bélés védi az iPhone külsejét, a szilikon anyagú, selymes tapintású felülethez pedig jó hozzáérni.;http://tesztbolt.hu/HF-APL-0199/Apple-iPhone-6-Plus-6S-Plus-eredeti-gyari-szilikon
Samsung SM-T230/T231/T235 Galaxy Tab 4 7.0 képernyővédő fólia - 1 db/csomag (Antireflex);Képernyővédő fóliák és üvegek > Samsung;25194;19838;6;990;;http://tesztbolt.hu/HF-LA-543/Samsung-SM-T230-T231-T235-Galaxy-Tab-4-7-0-keperny
Tok Samsung i9500 Galaxy S4 flipes hátlap - EF-FI950BWEGWW utángyártott - white;Tokok és táskák > S-View Flip Cover tokok > Samsung;36125;28445;6;990;;http://tesztbolt.hu/HF-DZ-370/Samsung-i9500-Galaxy-S4-flipes-hatlap-EF-FI950BWEG
Tok Huawei P10 szilikon hátlap - Jelly Electro - rose gold;Telefon hátlapok > Jelly > Jelly Electro > Huawei;46415;36547;6;990;;http://tesztbolt.hu/HF-PT-3943/Huawei-P10-szilikon-hatlap-Jelly-Electro-rose-gold
Tok Samsung A320F Galaxy A3 (2017) szilikon hátlap - Jelly Flash Mat - fekete;Telefon hátlapok > Jelly > Jelly Flash Mat > Samsung;36569;28794;6;990;;http://tesztbolt.hu/HF-PT-3899/Samsung-A320F-Galaxy-A3-2017-szilikon-hatlap-Jelly
Tok Sony Xperia Z3 (D6603) szilikon hátlap - S-Line - fehér;Telefon hátlapok > S-Line > Sony;33556;26422;6;990;;http://tesztbolt.hu/HF-PT-1937/Sony-Xperia-Z3-D6603-szilikon-hatlap-S-Line-feher
Tok LG G5 H850 hátlap képernyővédő fóliával - Nillkin Frosted Shield - piros;Telefon hátlapok > LG;16796;13225;6;990;NILLKIN Super Frosted hátlap képernyővédő fóliával: A Nillkin Super Frosted elegáns megjelenésű hátlapok hatékony védelmet nyújtanak a mobiltelefonnak, aktív használat mellett is. A védelem kiegészítéseként Nillkin Super Clear képernyővédő fóliát is tartalmaz a csomagolás. A hátlap ultrakönnyű és precízen a telefon hátlapjára illeszkedik, így a készülék méretét és súlyát alig változtatja meg, de mindemellett a speciális ütéselnyelő anyagnak köszönhetően stabil védelmet is biztosít. A kényelmes, ujjlenyomat- és csúszásmentes tapintás érdekében speciális Nillkin UV festési technológiával készült. Minden gyárilag kialakított nyíláshoz (töltő, hangszóró stb. ) tökéletesen illeszkedik. Főbb jellemzők: - csúszásállóság - vékony kialakítás - ultra könnyű - precíz és stabil illeszkedés a telefonhoz - hatékony védelem - ujjlenyomat mentesség;http://tesztbolt.hu/HF-NL117686/LG-G5-H850-hatlap-kepernyovedo-foliaval-Nillkin-Fr
Tok Samsung S6810 Galaxy Fame szilikon hátlap - S-Line - piros;Telefon hátlapok > S-Line > Samsung;10813;8514;6;990;;http://tesztbolt.hu/HF-PT-1054/Samsung-S6810-Galaxy-Fame-szilikon-hatlap-S-Line-p
Tok DECO SLIM univerzális bőrtok - Samsung i9100 Galaxy S II/HTC Desire 210 - fehér - 12. méret;Tokok és táskák > Deco Slim tokok;28431;22387;6;990;;http://tesztbolt.hu/HF-DZ-130/DECO-SLIM-univerzalis-bortok-Samsung-i9100-Galaxy
Huawei Y6 II/Honor 5A üveg képernyővédő fólia - Tempered Glass - 1 db/csomag;Képernyővédő fóliák és üvegek > Huawei;24768;19502;6;990;A teljesen átlátszó edzett védőüveg a legmagasabb szintű karcolás elleni védelemmel rendelkezik (9H). HASZNOS INFORMÁCIÓK ÜVEGFÓLIA FELHELYEZÉSÉHEZ - Felhelyezés előtt használjuk a nedves törlőkendőt, zsírtalanítsuk vele a felületet, eltávolítva minden szennyeződést, ügyelve arra, hogy por vagy szösz ne kerüljön a kijelzőre. - Ezt követően töröljük szárazra a kijelzőt, ügyelve arra hogy por vagy szösz, újjlenyomat ne kerüljön rá. - Óvatosan húzzuk le róla az 1-es számmal jelölt fóliaréteget, ezt ki is dobhatjuk. A továbbiakban nem lesz rá szükségünk. - Fogjuk meg az üveget mindkét kezünkkel a négy sarkánál és felülről pontosan illesszük a készülékre. - Véletlen se fogjuk meg ezt a &quot, tapadós&quot, felületet, figyeljünk arra hogy a hangszóró vagy gombok kivágása a megfelelő helyre essen, illetve az oldalaknál párhuzamosan fussanak. - Óvatosan engedjük rá a készülékre. - Ha pontosan sikerült ráilleszteni, akkor nyomjuk meg az üveget enyhén, egy újjal a középen felülről, amely középről indulva szétterül és rátapad a kijelzőre. - Az esetleges légbuborékok ( feltéve ha nem porszem vagy szösz van alatta ) 1-2 napon belül felszívódnak. Figyelem! Erre a termékre semmilyen felrakási hibából eredő reklamációt nem fogadunk el!;http://tesztbolt.hu/HF-PT-3350/Huawei-Y6-II-Honor-5A-uveg-kepernyovedo-folia-Temp
Nokia 5310/N76/N82/N95 gyári sztereó fülhallgató - 3, 5 mm jack - WH-109/WH-108 red (csomagolás nélküli);Gyári tartozékok > Fülhallgató-mikrofon szettek > Vezetékes > Nokia/Microsoft;34544;27200;6;990;;http://tesztbolt.hu/HF-NOK-0748/Nokia-5310-N76-N82-N95-gyari-sztereo-fulhallgato-3
Tok Apple iPhone 6/6S szilikon hátlap - BCN Caseland Lemons - transparent;iPhone 3/4/5/6/7 tartozékok > Telefon hátlapok > iPhone 6/6S;45802;36065;6;990;;http://tesztbolt.hu/HF-CLLTIP6031/Apple-iPhone-6-6S-szilikon-hatlap-BCN-Caseland-Lem
Tok Samsung SM-J500 Galaxy J5 szilikon hátlap - Ultra Slim 0, 3 mm - black;Telefon hátlapok > Samsung;27203;21420;6;990;;http://tesztbolt.hu/HF-PT-3073/Samsung-SM-J500-Galaxy-J5-szilikon-hatlap-Ultra-Sl
Tok Sony Xperia Z5 Premium (E6853) oldalra nyíló flipes tok - Nillkin Sparkle - pink;Tokok és táskák > Nillkin > Nillkin Sparkle > Sony;18178;14313;6;990;A Sparkle tokok válogatott bőrből és környezetbarát műanyagból készültek. A vékony kagylóforma kialakítás és a finom anyagok kiváló látványt nyújtanak. A puha légáteresztő belső rész megvédi a kijelzőt. A hátoldal magas minőségű műanyagból készült ékszerek ihlette színekkel, lenyűgüző látványt nyújtva. Az egységes fedél és hátlap rendkívül tartós, ütésálló és egyszerűen gyönyörű.;http://tesztbolt.hu/HF-NL108431/Sony-Xperia-Z5-Premium-E6853-oldalra-nyilo-flipes
Tok Sony Xperia E4 (E2104/E2105) S-View Flexi oldalra nyíló flipes tok - kék;Tokok és táskák > S-View Flexi > Sony;24051;18938;6;990;;http://tesztbolt.hu/HF-PT-2493/Sony-Xperia-E4-E2104-E2105-S-View-Flexi-oldalra-ny
Tok Nokia Lumia 530 flipes tok kártyatartóval - Muvit Wallet Folio - black;Tokok és táskák > Muvit;28895;22752;6;990;;http://tesztbolt.hu/HF-I-MUSNS0141/Nokia-Lumia-530-flipes-tok-kartyatartoval-Muvit-Wa
Tok LG L60 X145 hátlap - Muvit miniGel - black;Telefon hátlapok > LG;32978;25967;6;990;;http://tesztbolt.hu/HF-I-MUSKI0459/LG-L60-X145-hatlap-Muvit-miniGel-black
Tok LG K4 K120E hátlap képernyővédő fóliával - Nillkin Frosted Shield - gold;Telefon hátlapok > LG;26589;20936;6;990;NILLKIN Super Frosted hátlap képernyővédő fóliával: A Nillkin Super Frosted elegáns megjelenésű hátlapok hatékony védelmet nyújtanak a mobiltelefonnak, aktív használat mellett is. A védelem kiegészítéseként Nillkin Super Clear képernyővédő fóliát is tartalmaz a csomagolás. A hátlap ultrakönnyű és precízen a telefon hátlapjára illeszkedik, így a készülék méretét és súlyát alig változtatja meg, de mindemellett a speciális ütéselnyelő anyagnak köszönhetően stabil védelmet is biztosít. A kényelmes, ujjlenyomat- és csúszásmentes tapintás érdekében speciális Nillkin UV festési technológiával készült. Minden gyárilag kialakított nyíláshoz (töltő, hangszóró stb. ) tökéletesen illeszkedik. Főbb jellemzők: - csúszásállóság - vékony kialakítás - ultra könnyű - precíz és stabil illeszkedés a telefonhoz - hatékony védelem - ujjlenyomat mentesség;http://tesztbolt.hu/HF-NL117501/LG-K4-K120E-hatlap-kepernyovedo-foliaval-Nillkin-F
Tok Apple iPhone 6/6S hátlap kristály díszitéssel - Vouni Crystal Reverie - rose gold;iPhone 3/4/5/6/7 tartozékok > Telefon hátlapok > Vouni > iPhone 6/6S;27707;21817;6;990;;http://tesztbolt.hu/HF-ST978341/Apple-iPhone-6-6S-hatlap-kristaly-diszitessel-Voun
Devia Swift Sport Bluetooth sztereó headset v4.1 - MultiPoint - white;Fülhallgató-mikrofon szettek > Bluetooth headsetek > Devia;37388;29439;6;990;A Devia Swift egy könnyű, hordozható Bluetooth sztereó fülhallgató - Bluetooth 4.1 csatlakozás, gyors átvitel és alacsonyabb energiafogyasztás - iOS Power Indicator funkció (iPhone, iPad) - fejlett hang- és mélyhang-válasz, csodálatos zenei élmény - a kialakítása kényelmessé tesz a zenehallgatást - a kiváló minőségű CSR8635 chip jó minőségű hangot biztosít - a Multipoint technológia lehetővé teszi, hogy egyszerre akár két Bluetooth eszközzel csatlakozzunk - angol nyelvű hangutasítás a kényelmes használathoz - akár 5-6 óra beszélgetési idő - akár 160 óra készenléti idő - akár 5-6 óra zenehallgatási idő - gubancmentes, Noodle kábel design - kompatibilis szinte minden Bluetooth-eszközzel - CE és FCC minősítésekkel - Bluetooth verzió: V4.1 - akkumulátor: 80mAh - impedancia: 32 Ohm - frekvencia válasz: 20Hz-20KHz - érzékenység: ?100db ? 2db - frekvencia: 2,4-2,48 GHz - működési tartomány: max. 10 méter - töltési idő: 1-2 óra;http://tesztbolt.hu/HF-ST991586/Devia-Swift-Sport-Bluetooth-sztereo-headset-v4-1-M
Tok Apple iPhone 6 Plus/6s Plus eredeti gyári szilikon hátlap - MGXX2ZM/A - green;Telefon hátlapok > Apple;36107;28431;6;990;Az Apple szilikonból készült dizájtokjai szorosan simulnak az iPhone 6 Plus ívelt vonalaira, illeszkednek a hangerőgombokra és az Altatás/ébresztés gombra is, így nem érződik vastagabbnak a készülék. A tok belsejét borító puha mikroszálas bélés védi az iPhone külsejét, a szilikon anyagú, selymes tapintású felülethez pedig jó hozzáérni.;http://tesztbolt.hu/HF-APL-0174/Apple-iPhone-6-Plus-6s-Plus-eredeti-gyari-szilikon
Sony Xperia Z3 (D6603) gyári akkumulátor - Li-Polymer 3100 mAh - LIS1558ERPC (csomagolás nélküli);Akkumulátorok > Mobiltelefon akkumulátorok > Sony;38838;30581;6;990;KIZÁRÓLAG SZAKSZERVÍZBEN BESZERELHETŐ! GARANCIÁLIS REKLAMÁCIÓT CSAK A BESZERELÉST VÉGZŐ SZAKSZERVÍZ ÍRÁSOS VÉLEMÉNYÉVEL FOGADUNK EL!;http://tesztbolt.hu/HF-SER-0379/Sony-Xperia-Z3-D6603-gyari-akkumulator-Li-Polymer
Tok Huawei P10 hátlap képernyővédő fóliával - Nillkin Frosted Shield - fehér;Telefon hátlapok > Nillkin > Nillkin Frosted Shield > Huawei;3267;2572;6;990;NILLKIN Super Frosted hátlap képernyővédő fóliával: A Nillkin Super Frosted elegáns megjelenésű hátlapok hatékony védelmet nyújtanak a mobiltelefonnak, aktív használat mellett is. A védelem kiegészítéseként Nillkin Super Clear képernyővédő fóliát is tartalmaz a csomagolás. A hátlap ultrakönnyű és precízen a telefon hátlapjára illeszkedik, így a készülék méretét és súlyát alig változtatja meg, de mindemellett a speciális ütéselnyelő anyagnak köszönhetően stabil védelmet is biztosít. A kényelmes, ujjlenyomat- és csúszásmentes tapintás érdekében speciális Nillkin UV festési technológiával készült. Minden gyárilag kialakított nyíláshoz (töltő, hangszóró stb. ) tökéletesen illeszkedik. Főbb jellemzők: - csúszásállóság - vékony kialakítás - ultra könnyű - precíz és stabil illeszkedés a telefonhoz - hatékony védelem - ujjlenyomat mentesség;http://tesztbolt.hu/HF-NL139008/Huawei-P10-hatlap-kepernyovedo-foliaval-Nillkin-Fr
Nokia 5310/N76/N82/N95 gyári sztereó fülhallgató - 3, 5 mm jack - WH-109/WH-108 black (csomagolás nélküli);Gyári tartozékok > Fülhallgató-mikrofon szettek > Vezetékes > Nokia/Microsoft;40897;32202;6;990;;http://tesztbolt.hu/HF-NOK-0673/Nokia-5310-N76-N82-N95-gyari-sztereo-fulhallgato-3
Tok Samsung i9500 Galaxy S4 flipes tok - Kalaideng Oscar 2 Series - wine red;Tokok és táskák > Kalaideng tokok > Samsung;48153;37916;6;990;;http://tesztbolt.hu/HF-KD-0091/Samsung-i9500-Galaxy-S4-flipes-tok-Kalaideng-Oscar
Tok Sony Xperia M5 (E5603/E5606/E5653) S-View Flexi oldalra nyíló flipes tok - kék;Tokok és táskák > S-View Flexi > Sony;48952;38545;6;990;;http://tesztbolt.hu/HF-PT-2553/Sony-Xperia-M5-E5603-E5606-E5653-S-View-Flexi-olda
Alcatel One Touch Pop 7 képernyővédő fólia - 1 db/csomag (Crystal);Tablet tartozékok > Képernyővédő fóliák > Alcatel;48215;37965;6;990;Crystal - átlátszó védőfólia: kontrasztos és hatékonyan véd a karcolások ellen 1 db fólia a csomagban Tökéletes illeszkedés a képernyő alakjához (lézer technológiával vágott) A felhelyezéssel a színek megjelenítése és a felbontás nem változik Maradvány nélkül eltávolítható Az EasyApp KIT segítségével egyszerű a fólia felhelyezése Nem befolyásolja az érintőképernyő érzékenységét és olvashatóságot Tartós és vékony - 3H keménységű Véd a karcolásoktól és a szennyeződésektől Antibakteriális bevonattal rendelkezik (colon bacillus és staphylococcus) A felhelyezés előtt gondosan zsírtalanítsa a felületet Csomag tartalma: védőfólia típusra szabott: 1x Crystal (tökéletesen az adott képernyő alakjára szabott) törlőkendő, EasyApp KIT a könnyű felhelyezéshez, segédeszköz a felsimításhoz, lehúzók (ragasztócsíkok a leválasztandó réteg megfogásához), használati utasítás;http://tesztbolt.hu/HF-LA-596/Alcatel-One-Touch-Pop-7-kepernyovedo-folia-1-db-cs
Tok Slim Flexi Flip bőrtok - Alcatel One Touch M Pop (5020D) - fekete;Tokok és táskák > Slim Flexi Flip > Alcatel;34802;27403;6;990;;http://tesztbolt.hu/HF-PT-1529/Slim-Flexi-Flip-bortok-Alcatel-One-Touch-M-Pop-502
Tok Apple iPhone 7 eredeti gyári szilikon hátlap - MMX22ZM/A - cocoa;Telefon hátlapok > Apple;18553;14609;6;990;Az iPhone 7-hez tervezett szilikontok szorosan simul a készülék ívelt vonalaira, a hangerőgombokra és az Altatás/ébresztés gombra is, így iPhone-od nem érződik vastagabbnak. A tok belsejét borító puha mikroszálas bélés védi az iPhone-t, a szilikon anyagú, selymes tapintású felülethez pedig jó hozzáérni.;http://tesztbolt.hu/HF-APL-0251/Apple-iPhone-7-eredeti-gyari-szilikon-hatlap-MMX22
Sony Ultra 6F22 elem - 9V - 1 db/csomag;Akkumulátorok > Elemek;32559;25637;6;990;;http://tesztbolt.hu/HF-IM-S006PB1/Sony-Ultra-6F22-elem-9V-1-db-csomag
Apple iPhone 6 Plus/6S Plus hátlap szellőzőrácsba illeszthető mágneses autós tartóval - Nillkin Car Holder - pink;Autós/motoros/kerékpáros tartó > Apple;29238;23022;6;990;;http://tesztbolt.hu/HF-NL113459/Apple-iPhone-6-Plus-6S-Plus-hatlap-szellozoracsba
Tok Apple iPhone 6/6S S-View Flexi oldalra nyíló flipes tok - fehér;Tokok és táskák > S-View Flexi > Apple;3607;2840;6;990;;http://tesztbolt.hu/HF-PT-2416/Apple-iPhone-6-6S-S-View-Flexi-oldalra-nyilo-flipe
Tok Samsung SM-G920 Galaxy S6 hátlap - Case-Mate Barely There - black;Telefon hátlapok > Samsung;35173;27695;6;990;;http://tesztbolt.hu/HF-CM032357/Samsung-SM-G920-Galaxy-S6-hatlap-Case-Mate-Barely
Tok Apple iPhone 7 oldalra nyíló flipes tok - Nillkin Qin - fekete;iPhone 3/4/5/6/7 tartozékok > Telefon hátlapok > Nillkin > Nillkin Qin;25653;20199;6;990;Nillkin Qin bőrtok természetes textúrájú, kiváló tapintású bőrből készült flipes tok elegáns stílusban. A lágy finom bélés csúszásgátló anyagának köszönhetően nem csak védi készülékét a szennyeződésektől, hanem ötvözi a divatot a hasznossággal. A klasszikus felhajtható bőr fedél 360 fokos védelmet biztosít mobiltelefonjának. A fedél belső oldalán található nyílásban kényelmesen tárolhatja kártyáját. A fedlapon található nikkelből készült logó még elegánsabbá, stílusosabbá teszi a tokot. - Felhelyezése nagyon egyszerű és gyors - Megvédi készüléke kijelzőjét a karcolásoktól is;http://tesztbolt.hu/HF-NL128231/Apple-iPhone-7-oldalra-nyilo-flipes-tok-Nillkin-Qi
