Name	Category	Price	NetPrice	DeliveryTime	DeliveryCost	Description	Url	ItemCode
Cartus toner negru HP 15X (C7115X)	Tonere, cartuse, consumabile > Laser	12250	9646	6	FREE	"<p> 	<strong>Cartus toner negru HP 15X ( HP15X )</strong> <br> 	<strong>Cod produs : C7115X</strong> <br> 	Numar pagini - aproximativ 3500 pagini la acoperire 5%</p> <p> 	Pentru echipamentele: <br> 	HP LaserJet 1000  HP LaserJet 1000W <br> 	HP LaserJet 1005MFP  HP LaserJet 1005W <br> 	HP LaserJet 1200  HP LaserJet 1200N  HP LaserJet 1200SE <br> 	HP LaserJet 1220  HP LaserJet 1220SE <br> 	HP LaserJet 3300  HP LaserJet 3300MFP <br> 	HP LaserJet 3310 <br> 	HP LaserJet 3320MFP  HP LaserJet 3320N  HP LaserJet 3320N MFP <br> 	HP LaserJet 3330  HP LaserJet 3330MFP <br> 	HP LaserJet 3380MFP</p>"	http://www.testshop.ro/Cartus-toner-negru-hp-15X	10545
Cartus toner negru HP 35A (CB435A)	Tonere, cartuse, consumabile > Laser	20372	16041	6	FREE	"<p> 	<strong>Cartus toner negru HP 35A  ( HP35A )</strong> <br> 	<strong>Cod produs : CB435A</strong> <br> 	Numar pagini - aproximativ 1500 pagini la acoperire 5%</p> <p> 	Pentru echipamentele: <br> 	HP LaserJet P1005  <br> 	HP LaserJet P1006</p>"	http://www.testshop.ro/Cartus-toner-negru-hp-35a	10655
Cartus toner negru HP 51A Q7551 (Q7551A)	Tonere, cartuse, consumabile > Laser	45315	35681	6	FREE	"<p> 	<strong>Cartus toner negru HP 51A  ( HP51A )</strong> <br> 	<strong>Cod produs : Q7551A</strong> <br> 	Numar pagini - aproximativ 6500 pagini la acoperire 5%</p> <p> 	Pentru echipamentele: <br> 	HP LaserJet M3027  HP LaserJet M3027MFP  HP LaserJet M3027X MFP <br> 	HP LaserJet M3035  HP LaserJet M3035MFP  HP LaserJet M3035XS MFP <br> 	HP LaserJet P3005  HP LaserJet P3005D  HP LaserJet P3005DN <br> 	HP LaserJet P3005N  HP LaserJet P3005X</p>"	http://www.testshop.ro/p-530-cartus-toner-negru-original-hp-51a-q7551a	10878
Cartus toner negru HP 53A Q7553A (Q7553A)	Tonere, cartuse, consumabile > Laser	9820	7732	6	FREE	"<p> 	<strong>Cartus toner negru original HP 53A  ( HP53A )</strong> <br> 	<strong>Cod produs : Q7553A</strong> <br> 	Numar pagini - aproximativ 3.000 pagini la acoperire 5%</p> <p> 	Pentru echipamentele: <br> 	HP LaserJet M2727NF MFP   <br> 	HP LaserJet M2727NFS MFP   <br> 	HP LaserJet P2014   <br> 	HP LaserJet P2015  <br> 	HP LaserJet P2015D  <br> 	HP LaserJet P2015DN  <br> 	HP LaserJet P2015N  <br> 	HP LaserJet P2015X   <br> 	 </p>"	http://www.testshop.ro/Cartus-toner-negru-hp-53a-q7553a	10989
Cartus toner negru HP128A original CE320A (CE320A)	Tonere, cartuse, consumabile > Laser	45880	36126	6	FREE	"<p> 	<strong>Cartus toner negru original HP128A (HP 128A)</strong> <br> 	Cod produs : <strong>CE320A <br> 	</strong>Numar pagini : 2000 @ acoperire 5%</p> <p> 	Pentru echipamentele : <br> 	HP Color LaserJet CM1415FN MFP, HP Color LaserJet CM1415FNW MFP, <br> 	HP Color LaserJet Pro CP1525N, HP Color LaserJet Pro CP1525NW <br> 	 </p>"	http://www.testshop.ro/Cartus-toner-negru-oem-hp-128a-ce320a	10496
Cartus toner negru HP36A CB436A (CB436A)	Tonere, cartuse, consumabile > Laser	22824	17972	6	FREE	"<p> 	<strong>Cartus toner negru HP 36A  ( HP36A )</strong> <br> 	<strong>Cod produs : CB436A</strong> <br> 	Numar pagini - aproximativ 2000 pagini la acoperire 5%</p> <p> 	Pentru echipamentele: <br> 	HP LaserJet M1120MFP  HP LaserJet M1120N MFP <br> 	HP LaserJet M1522N  HP LaserJet M1522NF <br> 	HP LaserJet P1505  HP LaserJet P1505N</p>"	http://www.testshop.ro/Cartus-toner-negru-hp-36a-CB436A	10134
Cartus toner negru HP83A CF283A (CF283A)	Tonere, cartuse, consumabile > Laser	46445	36571	6	FREE	"<p> 	<strong>Cartus toner negru original HP 83A</strong> (HP83A) <br> 	Cod produs : <strong>CF283A</strong> <br> 	Numar pagini : 1500 @ acoperire 5%</p> <p> 	Pentru echipamentele : <br> 	HP LaserJet Pro M125A, HP LaserJet Pro M125NW, <br> 	HP LaserJet Pro M127FN, HP LaserJet Pro M127FW</p>"	http://www.testshop.ro/toner-negru-hp-83a-cf283a	10831
Cartus toner negru HP83X CF283X (CF283X)	Tonere, cartuse, consumabile > Laser	21792	17159	6	FREE		http://www.testshop.ro/cartus-toner-negru-hp-83x-cf283x	10242
Cartus toner negru original Canon FX-10 (FX-10)	Tonere, cartuse, consumabile > Laser	9738	7668	6	FREE	"<p> 	Cartus toner original  Canon FX-10 <br> 	Cod produs : <strong>FX10</strong></p> <p> 	Nr pagini : 2000 pag</p> <p> 	Pentru echipamentele :</p> <p> 	Canon L100, Canon L120, Canon L140, Canon L160 <br> 	Canon MF4010, Canon MF4120, Canon  MF4140, Canon  MF4150, <br> 	Canon MF4270, Canon MF4320D, Canon  MF4330D, Canon  MF4340D <br> 	Canon MF4350D, Canon  MF4370DN, Canon MF4380DN <br> 	Canon MF4660PL, Canon  MF4690PL <br> 	Canon PCD440, Canon  PCD450</p>"	http://www.testshop.ro/Cartus-toner-original-Canon-FX10	10247
Cartus toner negru original dual pack HP85A - CE285AD (CE285AD)	Tonere, cartuse, consumabile > Laser	10988	8652	6	FREE	"<p> 	Cartus toner negru dual pack  original HP85A (HP 85A) - CE285AD <br> 	Cod produs : <strong>CE285AD</strong></p> <p> 	Capacitate :2 x 1600 pag</p> <p> 	Pentru echipamentele : <br> 	HP LaserJet M1132 MFP, HP LaserJet Pro M1212NF, HP LaserJet Pro M1217NFW <br> 	HP LaserJet Pro P1102, HP LaserJet Pro P1102W</p>"	http://www.testshop.ro/Cartus-toner-original-dual-pack-hp85a-ce285ad	10246
Cartus toner negru original HP10A Q2610A (Q2610A)	Tonere, cartuse, consumabile > Laser	45028	35455	6	FREE	"<p> 	<strong>Cartus toner negru original HP 10A ( HP10A )</strong> <br> 	<strong>Cod produs : Q2610A</strong> <br> 	Numar pagini - aproximativ 6000 pagini la acoperire 5%</p> <p> 	Pentru echipamentele: <br> 	HP LaserJet 2300 <br> 	HP LaserJet 2300D <br> 	HP LaserJet 2300DN <br> 	HP LaserJet 2300DT <br> 	HP LaserJet 2300DTN <br> 	HP LaserJet 2300L <br> 	HP LaserJet 2300N</p>"	http://www.testshop.ro/Cartus-toner-negru-original-hp-10a-q2610a	10862
Cartus toner negru original HP124A - Q6000A (Q6000A)	Tonere, cartuse, consumabile > Laser	13662	10757	6	FREE	"<p> 	Cartus toner negru original HP 124A (HP124A black) <br> 	Cod produs : <strong>Q6000A </strong> <br> 	Nr. pagini : 2500</p> <p> 	Pentru echipamentele :</p> <p> 	HP Color LaserJet 1600, <br> 	HP  Color LaserJet 2600N <br> 	HP Color LaserJet 2605, HP  Color LaserJet 2605DN, HP Color LaserJet 2605DTN <br> 	HP Color LaserJet CM1015 MFP, HP Color LaserJet CM1017 MFP</p>"	http://www.testshop.ro/Cartus-toner-original-negru-hp124a-q6000a	10163
Cartus toner negru original HP85A CE285A (CE285A)	Tonere, cartuse, consumabile > Laser	33955	26736	6	FREE	"<p> 	Cartus toner negru original HP85A (HP 85A) - CE285A <br> 	Cod produs : <strong>CE285A</strong></p> <p> 	Capacitate : 1600 pag</p> <p> 	Pentru echipamentele : <br> 	HP LaserJet M1132 MFP, HP LaserJet Pro M1212NF, HP LaserJet Pro M1217NFW <br> 	HP LaserJet Pro P1102, HP LaserJet Pro P1102W</p>"	http://www.testshop.ro/Cartus-toner-negru-original-hp85a-ce285a	10044
Cartus Toner Original Sharp AR202T, 16.000 pag (AR-202T) (AR-202T)	Tonere, cartuse, consumabile > Laser	45175	35571	6	FREE	"<p> 	Cartus Toner Original Sharp AR202T, 16.000 pag (AR-202T) <br> <br><strong>Consumabil desigilat , dar nefolosit - doar cutia este desfacuta</strong></p>"	http://www.testshop.ro/toner-sharp-ar-202t	10399
Cartus toner yellow compatibil HP124A - Q6003ACN (Q6003ACN)	Tonere, cartuse, consumabile > Laser	25906	20398	6	FREE	"<p> 	Cartus toner yellow compatibil HP 124A (HP124A yellow) <br> 	Cod produs : <strong>Q6003ACN</strong> <br> 	Producator : CERTO <br> 	Nr. pagini : 2000</p> <p> 	Pentru echipamentele :</p> <p> 	HP Color LaserJet 1600, <br> 	HP  Color LaserJet 2600N <br> 	HP Color LaserJet 2605, HP  Color LaserJet 2605DN, HP Color LaserJet 2605DTN <br> 	HP Color LaserJet CM1015 MFP, HP Color LaserJet CM1017 MFP</p> <p> 	Nota: Imaginile au caracter informativ , pot sa existe diferente intre acestea si produsul respectiv</p>"	http://www.testshop.ro/Cartus-toner-compatibil-yellow-certo-hp124a-q6003a	10861
Cartus toner yellow HP 82A Q7582A (Q7582A)	Tonere, cartuse, consumabile > Laser	32724	25767	6	FREE	"<p> 	<strong>Cartus toner yellow HP 82A ( HP82A )</strong> <br> 	<strong>Cod produs : Q7582A</strong> <br> 	Numar pagini - aproximativ 6000 pagini la acoperire 5%</p> <p> 	Pentru echipamentele: <br> 	HP Color LaserJet 3800  HP Color LaserJet 3800n <br> 	HP Color LaserJet 3800dn  HP Color LaserJet 3800dtn    <br> 	HP Color LaserJet CP3505  HP Color LaserJet CP3505n <br> 	HP Color LaserJet CP3505dn  HP Color LaserJet CP3505x  </p>"	http://www.testshop.ro/Cartus-toner-yellow-hp-82a-q7582a	10452
Cartus toner yellow original HP124A Q6002A (Q6002A)	Tonere, cartuse, consumabile > Laser	23871	18796	6	FREE	"<p> 	Cartus toner yellow original HP 124A (HP124A yellow) <br> 	Cod produs : <strong>Q6002A </strong> <br> 	Nr. pagini : 2000</p> <p> 	Pentru echipamentele :</p> <p> 	HP Color LaserJet 1600, <br> 	HP  Color LaserJet 2600N <br> 	HP Color LaserJet 2605, HP  Color LaserJet 2605DN, HP Color LaserJet 2605DTN <br> 	HP Color LaserJet CM1015 MFP, HP Color LaserJet CM1017 MFP</p>"	http://www.testshop.ro/Cartus-toner-original-yellow-hp124a-q6002a	10082
Cerneala solida black Xerox 108R00663 WorkCentre C2424 - set 3 rezerve (108R00663)	Tonere, cartuse, consumabile > Cerneala solida	19602	15435	6	FREE	"<p> 	Set de 3 rezerve de cerneala solida neagra, original Xerox, 108R00663 pentru WorkCentre C2424</p> <p> 	Cod: 108R00663 <br> 	Marca: Xerox <br> 	Durata de viata: 3400 pagini <br> 	Folosit la echipamentul Xerox WorkCentre C2424</p>"	http://www.testshop.ro/cerneala solida-black-Xerox-108r00663-set-de-3-rezerve-workcentre-c2424	10673
Cerneala solida black Xerox 108R00664 WorkCentre C2424 - set 6 rezerve (108R00664)	Tonere, cartuse, consumabile > Cerneala solida	3317	2612	6	FREE	"<p> 	Set de 6 rezerve de cerneala solida neagra, original Xerox, 108R00664 pentru WorkCentre C2424</p> <p> 	Cod: 108R00664 <br> 	Marca: Xerox <br> 	Durata de viata: 6800 pagini <br> 	Folosit la echipamentul Xerox WorkCentre C2424</p>"	http://www.testshop.ro/cerneala-solida-black-Xerox-108r00664-set-de-6-rezerve-workcentre-c2424	10245
Cerneala solida black Xerox 108R00672 Phaser 8500/8550 - set 6 rezerve (108R00672)	Tonere, cartuse, consumabile > Cerneala solida	22449	17676	6	FREE	"<p> 	Set de 6 rezerve de cerneala solida, culoare neagra, pentru Xerox Phaser 8500, Xerox Phaser 8550</p> <p> 	Specificatii tehnice  <br> 	Marca XEROX  <br> 	Cod cartus  108R00672  <br> 	Culoare  negru  <br> 	Numar pagini  6 x1000, la 5% acoperire  <br> 	Folosit la imprimantele  Xerox Phaser 8500    <br> 	Xerox Phaser 8550</p>"	http://www.testshop.ro/cerneala-solida-black-Xerox-108r00672-set-de-6-rezerve-de-cerneala-Phaser-8500-Phaser-8550	10289
Cerneala solida black Xerox 108R00767 Phaser 8560 - set 3 rezerve (108R00767)	Tonere, cartuse, consumabile > Cerneala solida	25372	19978	6	FREE	"<p> 	Set de 3 rezerve de cerneala solida, culoare neagra, pentru Xerox Phaser 8560, Xerox Phaser 8560MFP <br> 	- solid ink black (3 sticks)    <br> 	 </p> <p> 	Specificatii tehnice  <br> 	Marca XEROX  <br> 	Cod cartus  108R00767  <br> 	Culoare  negru  <br> 	Numar pagini  3 x 1000, la 5% acoperire  <br> 	Folosit la imprimantele   <br> 	Xerox Phaser 8560 <br> 	Xerox Phaser 8560MFP  <br> 	 </p>"	http://www.testshop.ro/cerneala-solida-black-Xerox-108r00767-Phaser-8560	10680
Cerneala solida black Xerox 108R00768 Phaser 8560 - set 6 rezerve (108R00768)	Tonere, cartuse, consumabile > Cerneala solida	13563	10680	6	FREE	"<p> 	Set de 6 rezerve de cerneala solida, culoare neagra, pentru Xerox Phaser 8560, Xerox Phaser 8560MFP <br> 	- SOLID INK BLACK (3 STICKS) -     <br> 	 </p> <p> 	Specificatii tehnice  <br> 	Marca XEROX  <br> 	Cod cartus  108R00768  <br> 	Culoare  negru  <br> 	Numar pagini  6 x 1000, la 5% acoperire  <br> 	Folosit la imprimantele   <br> 	Xerox Phaser 8560 <br> 	Xerox Phaser 8560MFP</p>"	http://www.testshop.ro/cerneala-solida-black-Xerox-108r00768-set-de-6-rezerve-phaser-8560	10580
Cerneala solida black Xerox 108R00820 Phaser 8860 - 6 rezerve (108R00820)	Tonere, cartuse, consumabile > Cerneala solida	45677	35966	6	FREE	"<p> 	Set de 6 rezerve de cerneala solida, culoare neagra, pentru Xerox Phaser 8860, Xerox Phaser 8860MFP. <br> 	 </p> <p> 	Marca XEROX  <br> 	Cod cartus  108R00820  <br> 	Culoare  neagru  <br> 	Numar pagini  14000, la 5% acoperire  <br> 	Folosit la imprimantele   <br> 	Xerox Phaser 8860 <br> 	Xerox Phaser 8860MFP</p>"	http://www.testshop.ro/cerneala-solida-black-Xerox-108r00820-Phaser-8860	10512
Cerneala solida cyan Xerox 108R00605 Phaser 8400 - set 3 rezerve (108R00605)	Tonere, cartuse, consumabile > Cerneala solida	36145	28461	6	FREE	"<p> 	Set de 3 rezerve de cerneala solida, culoare cyan, pentru Xerox Phaser 8400 <br> 	- solid ink cyan -</p> <p> 	Specificatii tehnice  <br> 	Marca XEROX  <br> 	Cod cartus  108R00605  <br> 	Culoare  cyan  <br> 	Numar pagini  3400, la 5% acoperire  <br> 	Folosit la imprimantele  Xerox Phaser 8400  <br> 	 </p>"	http://www.testshop.ro/cerneala-solida-cyan-Xerox-108r00605-set-3-rezerve-phaser-8400	10386
Cerneala solida cyan Xerox 108R00669 Phaser 8500/8550 - set 3 rezerve (108R00669)	Tonere, cartuse, consumabile > Cerneala solida	41161	32410	6	FREE	"<p> 	Set de 3 rezerve de cerneala solida, culoare cyan, pentru Xerox Phaser 8500, Xerox Phaser 8550</p> <p> 	Specificatii tehnice  <br> 	Marca XEROX  <br> 	Cod cartus  108R00669  <br> 	Culoare  cyan  <br> 	Numar pagini  3 x 1000, la 5% acoperire  <br> 	Folosit la imprimantele  Xerox Phaser 8500    <br> 	Xerox Phaser 8550 <br> 	 </p>"	http://www.testshop.ro/cerneala-solida-cyan-XeroX-108r00669-set-de-3-rezerve-Phaser-8500-Phaser-8550	10573
Cerneala solida cyan Xerox 108R00764 Phaser 8560 - set 3 rezerve (108R00764)	Tonere, cartuse, consumabile > Cerneala solida	41347	32557	6	FREE	"<p> 	Set de 3 rezerve de cerneala solida, culoare cyan, pentru Xerox Phaser 8560, Xerox Phaser 8560MFP <br> 	- solid ink cyan ( 3 sticks )</p> <p> 	Specificatii tehnice  <br> 	Marca XEROX  <br> 	Cod cartus  108R00764  <br> 	Culoare  cyan  <br> 	Numar pagini  3 x 1000, la 5% acoperire  <br> 	Folosit la imprimantele   <br> 	Xerox Phaser 8560 <br> 	Xerox Phaser 8560MFP  <br> 	 </p>"	http://www.testshop.ro/cerneala-solida-cyan-Xerox-108r00764-set-de-3-rezerve-Phaser-8560	10905
Cerneala solida magenta Xerox 108R00606 Phaser 8400 - set 3 rezerve (108R00606)	Tonere, cartuse, consumabile > Cerneala solida	21491	16922	6	FREE	"<p> 	Set de 3 rezerve de cerneala solida, culoare magenta, pentru Xerox Phaser 8400 <br> 	- solid ink magenta -</p> <p> 	Specificatii tehnice  <br> 	Marca XEROX  <br> 	Cod cartus  108R00606  <br> 	Culoare  magenta  <br> 	Numar pagini  3400, la 5% acoperire  <br> 	Folosit la imprimantele  Xerox Phaser 8400  <br> 	 </p>"	http://www.testshop.ro/cerneala-solida-magenta-Xerox-108r00606-set-de-3-rezerve-Phaser-8400	10550
Cerneala solida magenta Xerox 108R00661 WorkCentre C2424 - set 3 rezerve (108R00661)	Tonere, cartuse, consumabile > Cerneala solida	33828	26636	6	FREE	"<p> 	Set de 3 rezerve de cerneala solida magenta, original Xerox, 108R00661 pentru WorkCentre C2424</p> <p> 	Cod: 108R00661 <br> 	Marca: Xerox <br> 	Durata de viata: 3400 pagini <br> 	Folosit la echipamentul Xerox WorkCentre C2424</p>"	http://www.testshop.ro/cerneala-solida-magenta-Xerox-108r00661-set-de-3-rezerve-workcentre-c2424	10804
Cerneala solida magenta Xerox 108R00670 Phaser 8500/8550 - set 3 rezerve (108R00670)	Tonere, cartuse, consumabile > Cerneala solida	41452	32639	6	FREE	"<p> 	Set de 3 rezerve de cerneala solida, culoare magenta, pentru Xerox Phaser 8500, Xerox Phaser 8550</p> <p> 	Specificatii tehnice  <br> 	Marca XEROX  <br> 	Cod cartus  108R00670  <br> 	Culoare  magenta  <br> 	Numar pagini  3 x 1000, la 5% acoperire  <br> 	Folosit la imprimantele  Xerox Phaser 8500    <br> 	Xerox Phaser 8550 <br> 	 </p>"	http://www.testshop.ro/cerneala-solida-magenta-Xerox-108r00670-set-de-3-rezerve-Phaser-8500-Phaser-8550	10486
Cerneala solida magenta Xerox 108R00765 Phaser 8560 - set 3 rezerve (108R00765)	Tonere, cartuse, consumabile > Cerneala solida	3548	2794	6	FREE	"<p> 	Set de 3 rezerve de cerneala solida, culoare magenta, pentru Xerox Phaser 8560, Xerox Phaser 8560MFP <br> 	- solid ink magenta (3 sticks) -</p> <p> 	Specificatii tehnice  <br> 	Marca XEROX  <br> 	Cod cartus  108R00765  <br> 	Culoare  magenta  <br> 	Numar pagini  3 x 1000, la 5% acoperire  <br> 	Folosit la imprimantele   <br> 	Xerox Phaser 8560 <br> 	Xerox Phaser 8560MFP</p>"	http://www.testshop.ro/cerneala-solida-magenta-Xerox-108r00765-set-de-3-rezerve-Phaser-8560	10537
Cerneala solida magenta Xerox 108R00818 Phaser 8860 - 6 rezerve (108R00818)	Tonere, cartuse, consumabile > Cerneala solida	16679	13133	6	FREE	"<p> 	Set de 6 rezerve de cerneala solida, culoare magenta, pentru Xerox Phaser 8860, Xerox Phaser 8860MFP. </p> <p> 	Marca XEROX  <br> 	Cod cartus  108R00818  <br> 	Culoare  magenta  <br> 	Numar pagini  14000, la 5% acoperire  <br> 	Folosit la imprimantele   <br> 	Xerox Phaser 8860 <br> 	Xerox Phaser 8860MFP</p>"	http://www.testshop.ro/cerneala-solida-magenta-Xerox-108r00818-set-de-6-rezerve-de-cerneala-solida-Phaser-8860	10017
Cerneala solida neagra Xerox 108R00604 Phaser 8400 - set 3 rezerve (108R00604)	Tonere, cartuse, consumabile > Cerneala solida	2140	1685	6	FREE	"<p> 	Set de 3 rezerve de cerneala solida, culoare neagra, pentru Xerox Phaser 8400 <br> 	- solid ink black - </p> <p> 	Specificatii tehnice  <br> 	Marca XEROX  <br> 	Cod cartus  108R00604  <br> 	Culoare  negru  <br> 	Numar pagini  3400, la 5% acoperire  <br> 	Folosit la imprimantele  Xerox Phaser 8400   <br> 	 </p>"	http://www.testshop.ro/cerneala-solida-neagra-Xerox-108r00604-set-de-3-rezerve-Phaser-8400	10623
Cerneala solida neagra Xerox 108R00608 Phaser 8400 - set 6 rezerve (108R00608)	Tonere, cartuse, consumabile > Cerneala solida	28204	22208	6	FREE	"<p> 	Set de 6 rezerve de cerneala solida, culoare neagra, pentru Xerox Phaser 8400 <br> 	- solid ink black - </p> <p> 	Specificatii tehnice  <br> 	Marca XEROX  <br> 	Cod cartus  108R00608  <br> 	Culoare  negru  <br> 	Numar pagini  6800, la 5% acoperire  <br> 	Folosit la imprimantele  Xerox Phaser 8400   <br> 	 </p>"	http://www.testshop.ro/cerneala-solida-neagra-Xerox-108r00608-set-de-6-rezerve-Phaser-8400	10834
Cerneala solida Xerox 016204000- 5 rezerve black Phaser 8200 (16204000)	Tonere, cartuse, consumabile > Cerneala solida	20340	16016	6	FREE	"<p> 	Set de 5 rezerve de cerneala solida, culoare neagra, pentru Xerox Phaser 8200</p> <p> 	Specificatii tehnice  <br> 	Marca XEROX  <br> 	Cod cartus  016204000  <br> 	Culoare  negru  <br> 	Numar pagini  7000, la 5% acoperire  <br> 	Folosit la imprimantele  Xerox Phaser 8200  <br> 	 </p>"	http://www.testshop.ro/cerneala-solida-black-Xerox-016204000-5 rezerve	10666
Cerneala solida Xerox 016204100, 2 rezerve cyan Phaser 8200 (16204100)	Tonere, cartuse, consumabile > Cerneala solida	10390	8181	6	FREE	"<p> 	Set de 2 rezerve de cerneala solida, culoare cyan, pentru Xerox Phaser 8200</p> <p> 	Specificatii tehnice  <br> 	Marca XEROX  <br> 	Cod cartus  016204100  <br> 	Culoare  cyan  <br> 	Numar pagini  2800, la 5% acoperire  <br> 	Folosit la imprimantele  Xerox Phaser 8200  <br> 	 </p>"	http://www.testshop.ro/cerneala-solida-XeroX-016204100-set-de-2-rezerve-cerneala-solida-cyan	10081
Cerneala solida Xerox 016204200, 2 rezerve magenta Phaser 8200 (16204200)	Tonere, cartuse, consumabile > Cerneala solida	5346	4209	6	FREE	"<p> 	Set de 2 rezerve de cerneala solida, culoare magenta, pentru Xerox Phaser 8200</p> <p> 	Specificatii tehnice  <br> 	Marca XEROX  <br> 	Cod cartus  016204200  <br> 	Culoare  magenta  <br> 	Numar pagini  2800, la 5% acoperire  <br> 	Folosit la imprimantele  Xerox Phaser 8200  <br> 	 </p>"	http://www.testshop.ro/cerneala-solida-Xerox-016204200-set-de-2-rezerve-magenta	10765
Cerneala solida Xerox 016204300, 2 rezerve yellow Phaser 8200 (16204300)	Tonere, cartuse, consumabile > Cerneala solida	48059	37842	6	FREE	"<p> 	Set de 2 rezerve de cerneala solida, culoare yellow, pentru Xerox Phaser 8200 <br> 	 </p> <p> 	Specificatii tehnice  <br> 	Marca XEROX  <br> 	Cod cartus  016204300  <br> 	Culoare  yellow  <br> 	Numar pagini  2800, la 5% acoperire  <br> 	Folosit la imprimantele  Xerox Phaser 8200  <br> 	 </p>"	http://www.testshop.ro/cerneala-solida-XeroX-016204300-set-de-2-rezerve-de-cerneala-solida-yellow	10249
Cerneala solida Xerox 016204400, 10 rezerve black Phaser 8200 (16204400)	Tonere, cartuse, consumabile > Cerneala solida	23020	18126	6	FREE	"<p> 	Set de 10 rezerve de cerneala solida, culoare neagra, pentru Xerox Phaser 8200 <br> 	 </p> <p> 	Specificatii tehnice  <br> 	Marca XEROX  <br> 	Cod cartus  016204400  <br> 	Culoare  negru  <br> 	Numar pagini  14000, la 5% acoperire  <br> 	Folosit la imprimantele  Xerox Phaser 8200  <br> 	 </p>"	http://www.testshop.ro/cerneala-solida-XeroX-016204400-set-de-10-rezerve-de-cerneala-solida-neagra	10068
Cerneala solida Xerox 016204500, 5 rezerve cyan Phaser 8200 (16204500)	Tonere, cartuse, consumabile > Cerneala solida	47812	37647	6	FREE	"<p> 	Set de 5 rezerve de cerneala solida, culoare cyan, pentru Xerox Phaser 8200 <br> 	 </p> <p> 	Specificatii tehnice  <br> 	Marca XEROX  <br> 	Cod cartus  016204500  <br> 	Culoare  black</p> <p> 	Numar pagini  7000, la 5% acoperire  <br> 	Folosit la imprimantele  Xerox Phaser 8200  <br> 	 </p>"	http://www.testshop.ro/cerneala-solida-xerox-0016204500-phaser-8200	10464
Cerneala solida Xerox 016204600, 5 rezerve magenta Phaser 8200 (16204600)	Tonere, cartuse, consumabile > Cerneala solida	44844	35310	6	FREE	"<p> 	Set de 5 rezerve de cerneala solida, culoare magenta, pentru Xerox Phaser 8200</p> <p> 	Specificatii tehnice  <br> 	Marca XEROX  <br> 	Cod cartus  016204600  <br> 	Culoare  magenta  <br> 	Numar pagini  7000, la 5% acoperire  <br> 	Folosit la imprimantele  Xerox Phaser 8200  <br> 	 </p>"	http://www.testshop.ro/cerneala-solida-XeroX-016204600-set-de-5-rezerve-de-cerneala-solida-magenta	10049
