"id";"partner_id";"name";"category";"net_price";"price";"delivery_time";"delivery_cost";"description";"url"
"6286";"1";"Дамски суичър с широка яка в сиво Katrus K140";"zheni > suichyri";"23113";"29353";"6";"0";"<p>Дамски суичър изработен от мека материя. Страхотен за ежедневието. </p><p>30° Пране</p>";"http://www.testshop.bg/damski-suichar-s-shiroka-iaka-v-sivo-katrus-k140.html"
"6287";"1";"Мъжка риза TOP SECRET SKL1757";"myzhe > myzhki rizi";"38313";"48657";"6";"0";"<p>Мъжка стилна риза в цвят тюркоаз. </p><p>Модела е класически, изработена от мек плат. </p><p>Съчетайте с дънки или панталон. </p><p>100% Памук. </p>";"http://www.testshop.bg/mazka-riza-top-secret-skl1757.html"
"6288";"1";"Мъжка риза TOP SECRET SKL2161";"myzhe > myzhki rizi";"19558";"24839";"6";"0";"<p>Мъжка риза с класическа кройка. </p><p>Модела е перфектен за ежедневния стайлинг или друг повод. </p><p>Съчетайте я с любимите си дънки или панталон.  </p><p>100% Памук. </p>";"http://www.testshop.bg/mazka-riza-top-secret-skl2161.html"
"6289";"1";"Къса черна рокля TOP SECRET NAVY TAPEY";"zheni > rokli";"34857";"44269";"6";"0";"<p>Дамска къса рокля в тъмносиньо. Модела е изработен от мека на допир материя, подходяща за ежедневието или работа. Съчетайте с обувки на ток или боти</p><p>30% Полиамид, 65% Полиестер, 5%Еластан. </p>";"http://www.testshop.bg/damska-roklia-top-secret-navy-tapey.html"
"6290";"1";"Дамски панталон TROLL BLACK ZIP I";"promocii > zheni";"16525";"20987";"6";"0";"<p>Дамски спортно - елегантен панталон в черно. Модела е изработен от фина мека материя, с ципове в долната част на крачолите. Към панталона е включен и колана. Страхотен модел за вашата ежедневна визия или за по -специални поводи. </p><p>95% Полиестер, 5% Еластан. </p><p>Моделът носи S размер и е висок 178 см. </p>";"http://www.testshop.bg/damski-pantalon-troll-black-zip-i-1.html"
"6291";"1";"Мъжка риза TOP SECRET SKL1769";"myzhe > myzhki rizi";"6268";"7960";"6";"0";"<p>Мъжка стилна риза в тъмно сиво със светли линии. </p><p>Модела е класически, изработена от мек плат, с джоб в лицевата част на модела. </p><p>Съчетайте с дънки или панталон. </p><p>100% Памук. </p><p>Моделът носи размер 42/43 и е висок 191 см. </p>";"http://www.testshop.bg/mazka-riza-top-secret-skl1769.html"
"6292";"1";"Мъжка риза TOP SECRET SKL1775";"myzhe > myzhki rizi";"32976";"41879";"6";"0";"<p>Мъжка риза с класическа кройка в тъмносиньо. </p><p>Модела е изчистен, с джоб в предната част и копчета. </p><p>Съчетайте я с любимите си дънки или панталон.  </p><p>100% Памук. </p>";"http://www.testshop.bg/mazka-riza-top-secret-skl1775.html"
"6293";"1";"Дамска тъмносиня блуза TOP SECRET SPL0369";"zheni > bluzi";"28013";"35576";"6";"0";"Стилна дамска блуза в тъмно синьо.  Модела е изработен от мека материя, страхотен в съчетание с панталон или пола в ежедневието.     Моделът носи размер 34 и е висок 172 см. <p>95% Памук, 5% Еластан. </p>";"http://www.testshop.bg/damska-tamnosinia-bluza-top-secret-spl0369.html"
"6294";"1";"Дамска блуза в морскосиньо Lenitif K034";"zheni > bluzi";"1067";"1355";"6";"0";"<p>Дамска риза изработена от финна материя. Страхотна за специални поводи, както и ежедневния стайлинг. </p><p>30° Пране</p>";"http://www.testshop.bg/damska-bluza-v-morskosino-lenitif-k034.html"
"6295";"1";"Дамска пола в черно Figl M538";"zheni > poli";"18657";"23694";"6";"0";"<p>Дамска пола изработена от финна материя, свободна в долната част. Страхотна за работния стайлинг, както и официални поводи. </p><p>30° Пране</p><p>Полиестер 65%  <br>Вискоза 35%</p>";"http://www.testshop.bg/damska-pola-v-cherno-figl-m538.html"
"6296";"1";"Мъжко сако TOP SECRET SMR0230";"myzhe > myzhki saka";"33931";"43093";"6";"0";"<p>Мъжко сако изработено от мека материя. </p><p>Страхотно за работния стайлинг или специални поводи. </p><p>Моделът носи размер М и е висок 190 см. </p><p>69% Памук, 3% Еластан, 28% Полиестер. . </p>";"http://www.testshop.bg/mazko-sako-top-secret-smr0230.html"
"6297";"1";"Дамско палто TOP SECRET SPZ0323";"zheni > palta";"7516";"9545";"6";"0";"<p>Дамско палто с копчета и качулка, много меко и топло. </p><p>Идеално за ежедневния стайлинг през студените дни. </p><p>85% Полиестер, 15% Акрил. </p><p> </p>";"http://www.testshop.bg/damsko-palto-top-secret-spz0323.html"
"6298";"1";"Дамска ежедневна рокля на цветя Top Secret SSU1873";"zheni > rokli";"19386";"24620";"6";"0";"<p>Дамска ежедневна рокля в бяло с цветя. Моделът е изработен от мека на допир материя, страхотна за ежедневието. </p><p>100% Полиестер. </p>";"http://www.testshop.bg/damska-ezednevna-roklia-na-tzvetia-top-secret-ssu1873.html"
"6299";"1";"Дамска стилна блуза без ръкави в синьо РАДЕКС";"zheni > bluzi";"1148";"1458";"6";"0";"<p>100% памук</p>";"http://www.testshop.bg/damska-stilna-bluza-bez-rakavi-v-sino-radeks.html"
"6300";"1";"Прашки Africa String";"beljo > prashki";"24654";"31311";"6";"0";"<p>- Композиция от ликра в цвят сметана и шоколад <br> - Предна част - ликра в съчетание с фина дантела в три цвята - сметана, беж и шоколад <br> - Задна част изцяло от ликра</p>";"http://www.testshop.bg/stilni-prashki-africa-v-tzviat-shokolad-i-smetana.html"
"6301";"1";"Дамски дънки TOP SECRET SSP2061";"zheni > dynki";"31780";"40360";"6";"0";"<p>Дамски тесни дънки, изработени, от мек и гъвкав материал. </p><p>Модерни панталони с джобове, перфектно подчертават фигурата. </p><p> 98% Памук, 2% Еластан. </p>";"http://www.testshop.bg/damski-danki-top-secret-ssp2061.html"
"6302";"1";"Дамска тениска TOP SECRET SPO2572";"zheni > teniski";"2315";"2940";"6";"0";"<p>Стилна дамска тениска в сиво. Модела е изработен от мек памук. Класическа кройка с инетересен принт, съчетайте с къси панталони или дънки. </p><p>65% Полиестер, 35% Памук. </p>";"http://www.testshop.bg/damska-teniska-top-secret-spo2572.html"
